system:index,built_frac,dist_water_m,elevation_m,lat,lon,lst_c,ndvi,.geo
45,0.5987721830606461,912.4143795447329,795,12.824659691028499,77.51385104331487,37.56165323000002,0.34999367986894947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51385104331487,12.824659691028499]}"
46,0.679588102735579,1060.6601717798212,790,12.824646481545388,77.51523197629095,35.936384720000035,0.3891989271128838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51523197629095,12.824646481545388]}"
47,0.4476307446602732,1209.3386622447824,774,12.824633264825863,77.51661290772404,36.22008038000001,0.5386178335577255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51661290772404,12.824633264825863]}"
48,0.6170215646270663,1358.3077707206126,781,12.824620040869965,77.51799383761329,36.78918071000001,0.5238782091195782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51799383761329,12.824620040869965]}"
49,0.5577196666272357,1507.4813431681334,800,12.824606809677729,77.51937476595786,36.558464360000016,0.5203950165548039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51937476595786,12.824606809677729]}"
50,0.16104624164290726,1656.804152578089,813,12.824593571249192,77.52075569275692,38.87075489000003,0.47788485463683306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52075569275692,12.824593571249192]}"
51,0.05443210247904062,1710.2631376487068,782,12.82458032558439,77.5221366180096,41.45306900000003,0.37064178899129296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5221366180096,12.82458032558439]}"
52,0.3576491142157465,1622.4980739587952,771,12.824567072683369,77.52351754171507,38.246966240000006,0.5589214067080839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52351754171507,12.824567072683369]}"
53,0.13763716036919504,4785.916840063145,746,12.826601803832906,77.45172060249362,39.89445188000002,0.5208504000996151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45172060249362,12.826601803832906]}"
54,0.20126318582333624,4659.66737010272,743,12.826588918620846,77.4531016114057,40.40373685999998,0.4478451413969822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4531016114057,12.826588918620846]}"
55,0.04797180090099573,4534.864937349293,733,12.82657602616991,77.45448261881276,38.619530420000046,0.4858658956888119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45448261881276,12.82657602616991]}"
56,0.04083315120078623,4411.632350955822,728,12.826563126480137,77.45586362471397,38.506735760000026,0.5004712817367107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45586362471397,12.826563126480137]}"
57,0.20057922252453864,4290.104893822528,730,12.826550219551558,77.45724462910849,38.43495733999998,0.4933686000377859,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45724462910849,12.826550219551558]}"
58,0.7288796829525381,4170.431632337353,730,12.826537305384218,77.45862563199543,40.297778240000014,0.3932716532324632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45862563199543,12.826537305384218]}"
59,0.7288796829525381,4052.776825831889,737,12.826524383978146,77.46000663337401,40.32170438000003,0.4478931998331248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46000663337401,12.826524383978146]}"
60,0.49389136233367026,3937.3214245220065,741,12.826511455333385,77.46138763324333,40.63274420000005,0.4193092046393905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46138763324333,12.826511455333385]}"
61,0.06334973149932921,3824.2646351945887,749,12.826498519449968,77.46276863160257,42.49385609000004,0.37953566566019137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46276863160257,12.826498519449968]}"
62,0.046650884905830026,3713.8255209419845,755,12.826485576327933,77.4641496284509,42.39473351000001,0.3886953673214316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4641496284509,12.826485576327933]}"
63,0.03916698042303324,3606.2445840513924,754,12.826472625967316,77.46553062378744,40.730157770000005,0.46705162659554367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46553062378744,12.826472625967316]}"
64,0.17067781300283968,3501.7852589786257,750,12.826459668368155,77.46691161761137,38.98184054000001,0.3722935447175871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46691161761137,12.826459668368155]}"
65,0.4837565878406167,3400.73521462639,762,12.826446703530488,77.46829260992183,38.65883765000004,0.3106868626653708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46829260992183,12.826446703530488]}"
66,0.06214320776052773,3303.407331831786,763,12.82643373145435,77.469673600718,38.462301500000024,0.48216858434151055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.469673600718,12.82643373145435]}"
67,0.04684553772676736,3210.140183854904,768,12.826420752139777,77.47105458999901,40.67717846000005,0.40770195316471436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47105458999901,12.826420752139777]}"
68,0.03560199972707778,3121.297807002722,771,12.826407765586808,77.47243557776402,39.556067900000016,0.4479296288350139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47243557776402,12.826407765586808]}"
69,0.03156739484984428,3037.268509697488,771,12.82639477179548,77.4738165640122,39.45352730000002,0.4110352166972538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4738165640122,12.82639477179548]}"
70,0.035387950018048286,2958.462438497403,767,12.82638177076583,77.47519754874267,38.264056340000025,0.4405608236548035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47519754874267,12.82638177076583]}"
71,0.09514459525234997,2885.3076092507017,766,12.826368762497893,77.47657853195463,40.147385360000044,0.499723219807208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47657853195463,12.826368762497893]}"
72,0.08015336934477091,2818.2441342083903,768,12.826355746991705,77.4779595136472,41.813670110000004,0.34043698867128924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4779595136472,12.826355746991705]}"
73,0.06763437506742775,2757.7164466275353,772,12.82634272424731,77.47934049381956,39.64835444000005,0.38579011249796186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47934049381956,12.82634272424731]}"
74,0.15380260930396616,2700.0,764,12.82632969426474,77.48072147247085,37.953016520000006,0.5368973155558574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48072147247085,12.82632969426474]}"
75,0.15380260930396616,2550.0,783,12.826316657044032,77.48210244960022,36.65075090000005,0.4873977028947765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48210244960022,12.826316657044032]}"
76,0.4854935925686732,2400.0,793,12.826303612585223,77.48348342520686,37.52234600000003,0.4023468141714581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48348342520686,12.826303612585223]}"
77,0.3850544156739488,2250.0,789,12.826290560888351,77.48486439928988,41.22747967999999,0.36797690687090423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48486439928988,12.826290560888351]}"
78,0.47499977808911353,2100.0,785,12.826277501953454,77.48624537184845,40.80706322000003,0.2732448428875966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48624537184845,12.826277501953454]}"
79,0.15293891273904592,1950.0,783,12.826264435780569,77.48762634288175,40.18327457000004,0.4425886978009005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48762634288175,12.826264435780569]}"
80,0.10164951370097697,1800.0,794,12.826251362369732,77.4890073123889,40.39690082000004,0.4548702934139278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4890073123889,12.826251362369732]}"
81,0.0646178979659453,1650.0,792,12.82623828172098,77.49038828036909,40.509695480000005,0.4167014873623101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49038828036909,12.82623828172098]}"
82,0.03360881528351456,1500.0,785,12.826225193834354,77.49176924682143,40.20549170000004,0.3837597097782563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49176924682143,12.826225193834354]}"
83,0.053540622000582516,1350.0,796,12.826212098709886,77.49315021174512,37.780406510000034,0.4291430588226126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49315021174512,12.826212098709886]}"
84,0.218626449117437,1200.0,810,12.826198996347618,77.4945311751393,39.14761451000004,0.3441473510308392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4945311751393,12.826198996347618]}"
85,0.680066185304895,1050.0,812,12.826185886747583,77.49591213700312,42.90914552000004,0.24193134683180895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49591213700312,12.826185886747583]}"
86,0.49956958764232695,900.0,807,12.82617276990982,77.49729309733571,38.97158648000004,0.3358919578818862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49729309733571,12.82617276990982]}"
87,0.2031294556800276,750.0,805,12.826159645834368,77.49867405613628,36.07994156000001,0.6279998161535381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49867405613628,12.826159645834368]}"
88,0.29347441368736327,600.0,791,12.82614651452126,77.50005501340395,34.70589752000001,0.6087945413191812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50005501340395,12.82614651452126]}"
89,0.4401890004519373,450.0,788,12.82613337597054,77.50143596913789,35.14340407999998,0.5740142971026804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50143596913789,12.82613337597054]}"
90,0.11156594846397638,300.0,785,12.82612023018224,77.50281692333724,35.645853020000004,0.6276549309542313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50281692333724,12.82612023018224]}"
91,0.11156594846397638,150.0,776,12.8261070771564,77.50419787600116,32.31499253000004,0.6880081131205658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50419787600116,12.8261070771564]}"
92,0.04599406966008246,0.0,767,12.82609391689306,77.50557882712882,33.82917538999999,0.5626898642115319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50557882712882,12.82609391689306]}"
93,0.28830620483495295,150.0,776,12.82608074939225,77.50695977671936,35.266452799999996,0.6029054267463483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50695977671936,12.82608074939225]}"
94,0.4171926761046052,300.0,782,12.826067574654013,77.50834072477193,35.16562120999998,0.48235216071722975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50834072477193,12.826067574654013]}"
95,0.6317794977221638,450.0,791,12.826054392678387,77.5097216712857,36.11924879,0.45601070560790175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5097216712857,12.826054392678387]}"
96,0.6410062545910478,600.0,801,12.826041203465405,77.51110261625982,36.52086614000001,0.4965346911797216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51110261625982,12.826041203465405]}"
97,0.2670506222639233,750.0,797,12.82602800701511,77.51248355969345,36.96862676000001,0.5170213575969849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51248355969345,12.82602800701511]}"
98,0.6909816360566765,900.0,796,12.826014803327535,77.51386450158574,38.68959983000002,0.3186701768732937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51386450158574,12.826014803327535]}"
99,0.3120610723271966,1050.0,789,12.82600159240272,77.51524544193583,36.88488527000004,0.41309812573106097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51524544193583,12.82600159240272]}"
100,0.3526477897539735,1200.0,778,12.825988374240705,77.5166263807429,36.57726347000002,0.49699228041332855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5166263807429,12.825988374240705]}"
101,0.09126048628240824,1350.0,782,12.825975148841522,77.5180073180061,37.25232242000004,0.5002876253510459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5180073180061,12.825975148841522]}"
102,0.11707557737827301,1500.0,796,12.825961916205213,77.51938825372459,36.35167415000001,0.572928510893387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51938825372459,12.825961916205213]}"
103,0.05174625292420387,1650.0,812,12.825948676331814,77.5207691878975,38.65541963000004,0.4663627977397442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5207691878975,12.825948676331814]}"
104,0.12084364984184504,1594.5218719101974,781,12.825935429221362,77.52215012052402,40.41740894000003,0.4334796345585969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52215012052402,12.825935429221362]}"
105,0.3519413622561842,1500.0,769,12.825922174873897,77.52353105160327,37.11731063000002,0.5086992178277168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52353105160327,12.825922174873897]}"
106,0.05026446864940226,1415.0971698084904,769,12.825908913289455,77.52491198113444,35.84751620000003,0.6004814010997014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52491198113444,12.825908913289455]}"
107,0.05026446864940226,1341.640786499874,770,12.825895644468073,77.52629290911665,34.480308200000024,0.6102287872056864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52629290911665,12.825895644468073]}"
108,0.044823536882176995,1281.6005617976296,770,12.825882368409792,77.5276738355491,34.26155491999998,0.6069323042175371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5276738355491,12.825882368409792]}"
109,0.11322696704883128,1209.3386622447824,774,12.825869085114645,77.5290547604309,33.80012222000005,0.6756264697701468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5290547604309,12.825869085114645]}"
110,0.14635854959487915,1142.3659658795864,770,12.825855794582674,77.53043568376123,33.41730398000004,0.7436686463365848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53043568376123,12.825855794582674]}"
111,0.08782699797302485,1092.0164833920778,764,12.825842496813918,77.53181660553922,33.504463490000035,0.7692057420123276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53181660553922,12.825842496813918]}"
112,0.03936654166318476,1060.6601717798212,772,12.82582919180841,77.53319752576407,34.58968484000002,0.6541697838773854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53319752576407,12.82582919180841]}"
113,0.03331845591310412,1050.0,777,12.825815879566191,77.5345784444349,38.46742853000001,0.487847792141586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5345784444349,12.825815879566191]}"
114,0.031154131167568266,1060.6601717798212,792,12.825802560087297,77.53595936155088,37.40613332000004,0.48497735579708234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53595936155088,12.825802560087297]}"
115,0.030262784683145583,1092.0164833920778,810,12.825789233371768,77.53734027711116,36.67125902000001,0.4414654261491481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53734027711116,12.825789233371768]}"
116,0.03034650080371648,1142.3659658795864,818,12.825775899419641,77.53872119111489,37.50183788000001,0.42702286813558266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53872119111489,12.825775899419641]}"
117,0.031222020275890827,1209.3386622447824,830,12.825762558230954,77.54010210356124,36.41832554000001,0.4389552864183243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54010210356124,12.825762558230954]}"
118,0.03405241353902966,1290.348790056394,835,12.825749209805746,77.54148301444935,37.78211552000005,0.42949709460306845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54148301444935,12.825749209805746]}"
119,0.033757109427824616,1382.931668593933,837,12.825735854144051,77.54286392377838,41.18646344000001,0.41862767198204476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54286392377838,12.825735854144051]}"
120,0.03352761268615723,1484.9242404917497,819,12.825722491245914,77.54424483154752,39.344150660000025,0.42659828136950567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54424483154752,12.825722491245914]}"
121,0.031893983483314514,1594.5218719101974,839,12.825709121111368,77.54562573775587,42.35371727000003,0.34761866102794076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54562573775587,12.825709121111368]}"
122,0.030807035509496927,1710.2631376487068,847,12.82569574374045,77.5470066424026,41.91962873000003,0.36794558023771695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470066424026,12.82569574374045]}"
123,0.030807035509496927,1830.9833423600553,854,12.825682359133204,77.54838754548689,40.86516956000003,0.42241033087213076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54838754548689,12.825682359133204]}"
124,0.044676827848888934,1955.7607215607948,858,12.825668967289662,77.54976844700788,41.196717500000034,0.3066659043936091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54976844700788,12.825668967289662]}"
125,0.23549383063800633,2083.8665984174704,850,12.825655568209864,77.5511493469647,43.442356640000014,0.2696406713620138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5511493469647,12.825655568209864]}"
126,0.5765846829162911,2214.72345903501,847,12.825642161893851,77.55253024535656,43.015104140000005,0.2953231524406873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55253024535656,12.825642161893851]}"
127,0.4937186206225306,2347.871376374779,843,12.825628748341657,77.55391114218259,41.15228324000003,0.36998540145985404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55391114218259,12.825628748341657]}"
128,0.6474934105062857,2482.941803587027,836,12.825615327553322,77.55529203744193,38.64687458000003,0.4628310935360751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55529203744193,12.825615327553322]}"
129,0.7100266334600747,2619.637379485947,841,12.825601899528886,77.55667293113373,40.37981072000002,0.3587287259597887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55667293113373,12.825601899528886]}"
130,0.7439115142915398,2757.7164466275353,851,12.825588464268385,77.55805382325718,41.13519314000001,0.29238897143800563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55805382325718,12.825588464268385]}"
131,0.7533909417688847,2896.981187374195,858,12.825575021771858,77.55943471381143,40.24992596000004,0.309103745486369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55943471381143,12.825575021771858]}"
132,0.743056382634677,3037.268509697488,863,12.82556157203934,77.5608156027956,40.50285944000001,0.2871351118451761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5608156027956,12.82556157203934]}"
133,0.7259229926858097,3178.4430150625635,877,12.825548115070879,77.56219649020889,40.90276777999998,0.30745093376140353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56219649020889,12.825548115070879]}"
134,0.7471924606943503,3320.391543176798,883,12.825534650866501,77.56357737605043,40.53020360000005,0.3138003901170351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56357737605043,12.825534650866501]}"
135,0.741728461580351,3463.0189141845585,889,12.825521179426254,77.56495826031937,39.74747702000002,0.2968795737954453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56495826031937,12.825521179426254]}"
136,0.5831200947286561,3606.2445840513924,897,12.825507700750169,77.56633914301489,39.022856779999984,0.32519579482113886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56633914301489,12.825507700750169]}"
137,0.2281460474478081,3750.0,914,12.82549421483829,77.56772002413612,40.11833219000005,0.3094807329838878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56772002413612,12.82549421483829]}"
138,0.2298273437190801,3624.913792078372,915,12.825480721690653,77.56910090368224,41.30267612000003,0.32733056869548627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56910090368224,12.825480721690653]}"
139,0.2298273437190801,3488.9110048839025,916,12.825467221307296,77.57048178165238,41.083922840000014,0.4129794913975351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57048178165238,12.825467221307296]}"
140,0.39913952723145485,3354.1019662496847,912,12.825453713688258,77.5718626580457,41.12152106000002,0.45267748495267357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5718626580457,12.825453713688258]}"
141,0.21500292792916298,3220.636583037583,941,12.825440198833578,77.57324353286137,42.051222499999994,0.33443607400348807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57324353286137,12.825440198833578]}"
142,0.06528455414809287,3088.6890422961,930,12.825426676743295,77.57462440609855,43.58249546000002,0.2816197800068767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57462440609855,12.825426676743295]}"
143,0.0466420907760039,2958.462438497403,937,12.825413147417446,77.57600527775638,39.88077980000003,0.4162921895810548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57600527775638,12.825413147417446]}"
144,0.047766756382770836,2830.194339616981,939,12.825399610856069,77.57738614783402,40.74553886000001,0.38825371686848836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57738614783402,12.825399610856069]}"
145,0.07021862838882953,2704.163456597992,919,12.825386067059204,77.57876701633062,39.520178689999995,0.3857761734852897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57876701633062,12.825386067059204]}"
146,0.3201423496939242,2580.697580112788,917,12.82537251602689,77.58014788324535,40.07902496000003,0.3572424103214957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58014788324535,12.82537251602689]}"
147,0.466818826389499,2460.182920028509,940,12.825358957759164,77.58152874857734,40.26018002000001,0.28390697084515754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58152874857734,12.825358957759164]}"
148,0.5636952491477132,2343.074902771996,949,12.825345392256066,77.58290961232576,42.246049640000024,0.2665949234130028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58290961232576,12.825345392256066]}"
149,0.1407739466521889,2229.910312097776,948,12.825331819517634,77.58429047448979,42.58785164000005,0.2920616158064444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58429047448979,12.825331819517634]}"
150,0.45725851226598024,2121.3203435596424,949,12.825318239543908,77.58567133506855,40.98821828000001,0.30672204746052595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58567133506855,12.825318239543908]}"
151,0.5730201402911916,2018.0436070610565,949,12.825304652334923,77.58705219406122,38.60244032000003,0.4639255141198465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58705219406122,12.825304652334923]}"
152,0.35540488187689334,1920.9372712298546,948,12.825291057890723,77.58843305146694,38.13075356000002,0.3174698591739556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58843305146694,12.825291057890723]}"
153,0.5361749163130298,1806.2391868188445,937,12.825277456211342,77.58981390728486,39.34585967000004,0.4192984801554526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58981390728486,12.825277456211342]}"
154,0.42537456029094756,1656.804152578089,927,12.82526384729682,77.59119476151415,38.08631930000004,0.4407103695147686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59119476151415,12.82526384729682]}"
155,0.42537456029094756,1507.4813431681334,926,12.825250231147196,77.59257561415396,36.04747037000001,0.46708177797531525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59257561415396,12.825250231147196]}"
156,0.5823393809841946,1358.3077707206126,929,12.82523660776251,77.59395646520345,36.23717048000003,0.4815745778812431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59395646520345,12.82523660776251]}"
157,0.4505660041468218,1209.3386622447824,931,12.8252229771428,77.59533731466178,35.75522966,0.5749792719041174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59533731466178,12.8252229771428]}"
158,0.40128250257112086,1060.6601717798212,934,12.825209339288106,77.59671816252808,36.52257515000002,0.5638921519407949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59671816252808,12.825209339288106]}"
159,0.6282671624794602,912.4143795447329,937,12.825195694198465,77.59809900880154,35.444189840000035,0.4952325016495906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59809900880154,12.825195694198465]}"
160,0.46922165527939796,764.8529270389176,939,12.825182041873914,77.59947985348128,34.825528220000024,0.15118341960260484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59947985348128,12.825182041873914]}"
161,0.3849996477365494,618.4658438426491,932,12.825168382314496,77.60086069656649,37.75477136000001,0.3687424842253178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60086069656649,12.825168382314496]}"
162,0.5587526001036167,474.3416490252569,928,12.825154715520247,77.6022415380563,37.14636380000002,0.3146744545610719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6022415380563,12.825154715520247]}"
163,0.4630335664842278,335.4101966249685,924,12.825141041491209,77.60362237794989,39.573158000000035,0.26826203666685705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60362237794989,12.825141041491209]}"
164,0.3580690026283264,212.13203435596427,924,12.825127360227418,77.6050032162464,40.48576934000005,0.2671266366056391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6050032162464,12.825127360227418]}"
165,0.1093851460609585,150.0,920,12.825113671728912,77.60638405294499,36.11070374000002,0.30471778387066273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60638405294499,12.825113671728912]}"
166,0.06612155213952065,212.13203435596427,914,12.825099975995736,77.6077648880448,36.43370663000002,0.42121038300505353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6077648880448,12.825099975995736]}"
167,0.07694494933821261,335.4101966249685,911,12.825086273027921,77.60914572154499,39.54068681000001,0.2978654119220959,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60914572154499,12.825086273027921]}"
168,0.3942382058594376,474.3416490252569,910,12.825072562825511,77.61052655344476,39.27749927000002,0.3557561387365017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61052655344476,12.825072562825511]}"
169,0.544991614529863,474.3416490252569,908,12.825058845388545,77.6119073837432,36.68493110000003,0.5475190498171943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6119073837432,12.825058845388545]}"
170,0.24227857682853937,450.0,909,12.825045120717062,77.61328821243951,37.10534756000001,0.4681148103915287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61328821243951,12.825045120717062]}"
171,0.24227857682853937,450.0,913,12.8250313888111,77.61466903953283,37.48474778000002,0.5665095914808356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61466903953283,12.8250313888111]}"
172,0.6103038797155023,474.3416490252569,918,12.825017649670697,77.6160498650223,38.46571951999999,0.39552778500969066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6160498650223,12.825017649670697]}"
173,0.6458531655371189,540.8326913195983,922,12.825003903295892,77.6174306889071,39.14419649000004,0.35542550423128594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6174306889071,12.825003903295892]}"
174,0.28555990220047534,636.3961030678927,932,12.824990149686727,77.6188115111864,38.42983031,0.405229849354359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6188115111864,12.824990149686727]}"
175,0.6312459616456181,750.0,929,12.82497638884324,77.62019233185931,37.82825879000001,0.39951997462551914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62019233185931,12.82497638884324]}"
176,0.7108458728762344,874.6427842267951,929,12.82496262076547,77.62157315092502,38.45546546,0.36736766181381275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62157315092502,12.82496262076547]}"
177,0.7399686728604138,1006.2305898749054,931,12.824948845453456,77.62295396838267,38.05555712,0.29811846626620475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62295396838267,12.824948845453456]}"
178,0.7195841283537447,1081.6653826391967,922,12.824935062907237,77.62433478423144,37.07800340000006,0.26855318724437205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62433478423144,12.824935062907237]}"
179,0.6753130397992209,1006.2305898749054,920,12.824921273126852,77.62571559847044,37.905164239999976,0.2606891551602484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62571559847044,12.824921273126852]}"
180,0.6185015711234882,948.6832980505138,917,12.824907476112342,77.62709641109886,39.28604432000003,0.3837393686031426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62709641109886,12.824907476112342]}"
181,0.7191555817844346,874.6427842267951,915,12.824893671863745,77.62847722211588,39.781657220000056,0.3549921788837068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62847722211588,12.824893671863745]}"
182,0.7286452138796449,807.7747210701756,918,12.824879860381099,77.62985803152058,39.51505166000004,0.2994114762138302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62985803152058,12.824879860381099]}"
183,0.7394173452630639,764.8529270389176,922,12.824866041664444,77.63123883931218,39.69278870000005,0.4241178212634121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63123883931218,12.824866041664444]}"
